EventKey,Pen,Place,Name,Team,Country,Time,DeltaTime,Distance,Time Normal,"Base 
Points",Gender,UID,ARR,ARRBand,EventRating,EventRatingBand,AgeBand,Pen Group,Week,Type,Points,Climb,Pen Size,Pen Group,Total Rating,Pen Rating,Pen Range,Race Type
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
,,,,,,,,,,,,,,,,,,,,,,,,#VALUE!,,,,
